연도,시도,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,대전,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,대전,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,세종,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,대전,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,세종,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,대전,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,대구,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,세종,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,대구,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,광주,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,광주,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,대전,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,세종,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,대구,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,광주,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,대전,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,세종,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,대구,,,,,,,,,,,,,,,,,,
2018,세종,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,대전,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,세종,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,울산,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,충북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,대구,,,,,,,,,,,,,,,,,,
2018,전북,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,경기,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,인천,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,전남,,,,,,,,,,,,,,,,,,
2018,경남,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2018,경북,,,,,,,,,,,,,,,,,,
2018,충남,,,,,,,,,,,,,,,,,,
2018,서울,,,,,,,,,,,,,,,,,,
2018,강원,,,,,,,,,,,,,,,,,,
2018,부산,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,울산,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,부산,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,울산,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
